mcEdepQuenched,BerekelyAlphaBeta
1.34739,-65.1907
1.75549,-68.286
0.551249,-35.4024
1.47714,-95.5047
0.81313,-35.6791
0.884666,-46.8015
0.275777,-16.0178
1.19079,-75.1413
0.260045,-17.431
0.220915,-12.7263
0.535193,-24.8717
0.688287,-35.2967
1.2962,-54.6962
0.406742,-24.4497
1.28064,-73.308
1.16613,-83.2334
1.22714,-51.0782
0.273047,-15.1133
1.75554,-109.5
1.41118,-86.2771
0.203183,-11.1199
0.744243,-51.4027
1.05914,-54.481
1.48294,-70.8818
0.614248,-40.7706
0.913374,-64.5612
1.12478,-73.4373
0.738801,-42.094
0.157652,-9.37755
0.716339,-31.9617
1.66447,-64.1478
0.516752,-30.4489
1.51601,-100.944
1.01814,-64.0268
0.187089,-14.6128
1.15713,-75.6474
0.483974,-27.1505
0.556876,-28.6236
1.56601,-70.953
0.487936,-19.5559
0.175242,-8.93323
1.11941,-40.1965
0.171186,-14.6293
0.534281,-32.6751
1.10763,-55.9704
1.23556,-80.1048
0.163248,-8.78007
0.882399,-60.7082
1.36287,-96.3865
0.632023,-37.3543
1.2921,-70.5087
0.0673816,-2.6118
0.159824,-5.58597
0.400045,-21.6338
0.87185,-57.7147
0.551557,-32.4968
0.996656,-58.2779
0.807879,-47.4777
1.76062,-107.481
0.833973,-54.3425
1.29453,-62.4458
0.816527,-46.2185
0.818752,-59.3871
0.383014,-30.5069
2.1652,-96.726
1.42318,-63.0868
0.0903859,-2.42151
0.801455,-50.2768
0.632995,-35.7956
1.38621,-81.6054
0.830103,-49.3253
0.605282,-37.54
1.38938,-85.2993
1.57885,-88.8394
0.338335,-12.1859
0.584201,-28.8679
0.273652,-14.6373
0.602481,-38.034
0.783987,-55.4443
0.1756,-15.947
0.542477,-34.2554
1.06293,-49.2444
1.01903,-45.9639
0.166096,-5.09492
1.34622,-55.998
0.733267,-50.4057
0.479939,-21.7063
1.30856,-77.8683
0.665844,-34.2786
0.829033,-60.5363
0.542596,-30.1357
0.916946,-74.5732
1.52931,-91.0873
1.41507,-89.7178
0.725222,-45.722
0.31402,-19.3101
0.633709,-34.0922
1.85165,-119.07
1.06394,-64.8612
1.09168,-69.6534
1.14664,-73.8984
0.742202,-45.9858
0.256749,-14.3588
0.301334,-21.2749
0.865125,-60.73
1.34746,-56.1213
0.842982,-35.166
0.878299,-53.3805
0.419428,-27.5774
0.213503,-13.9283
0.867867,-44.6623
1.11656,-49.7179
0.899862,-63.7402
0.581153,-25.5674
0.700589,-38.4552
0.110448,-7.78881
0.501335,-21.4551
0.971274,-63.5491
1.12025,-44.5681
0.520378,-20.8186
1.90474,-114.325
0.64655,-47.5279
0.266325,-18.4603
0.409256,-30.6214
0.869541,-54.7646
1.83683,-73.2527
1.20497,-51.7438
1.08513,-72.6591
1.1291,-69.4407
0.849017,-62.2418
0.448793,-27.6402
0.132383,-12.924
0.469989,-28.0421
1.77302,-107.69
0.372439,-11.4019
1.23351,-87.5928
0.839649,-55.5143
1.35815,-93.4831
0.949051,-57.9319
0.114987,-7.97942
0.853826,-52.9164
0.344727,-18.5964
0.519177,-29.9666
1.19534,-63.1239
0.0786141,-5.0188
0.48065,-22.9931
1.85492,-83.2739
0.71165,-42.9993
0.40602,-23.972
1.64238,-100.427
0.767193,-47.8632
1.04627,-37.1573
0.443702,-24.0499
0.849724,-43.452
0.751171,-52.4134
0.308696,-13.5029
0.97685,-77.0545
1.54621,-99.7437
0.41753,-17.2156
1.60379,-93.2187
1.66598,-90.1144
1.07434,-62.6358
0.102112,-3.22161
1.64627,-98.5177
1.42666,-82.1623
0.650358,-40.7724
0.831497,-45.6632
0.635993,-43.7176
0.620819,-44.326
1.04499,-50.6763
1.16428,-85.1325
0.894753,-59.9112
0.162743,-15.6031
1.27288,-78.2397
1.06474,-62.8371
0.404761,-30.9109
1.08788,-72.3701
0.616291,-33.5143
1.00602,-65.6993
1.97062,-122.021
1.44734,-92.2449
0.546375,-19.4877
0.217227,-11.1013
0.952131,-63.6702
0.928634,-56.088
0.359827,-23.4337
1.17147,-62.4014
0.983255,-65.0168
0.770437,-36.3208
0.49414,-36.6812
0.803256,-33.1889
0.808594,-36.839
0.912546,-58.0761
0.739398,-41.3132
1.27191,-77.6894
0.928607,-46.6586
0.858113,-61.2519
1.14533,-60.6212
1.99068,-128.503
1.15977,-59.8482
0.144024,-9.4948
0.904381,-33.8147
1.63917,-107.963
1.18197,-77.9364
0.172927,-3.80082
1.60071,-93.822
1.49337,-59.3765
0.482126,-34.953
1.6577,-71.8705
1.11596,-76.4888
1.10026,-78.8518
0.394564,-34.3617
1.11282,-67.6745
0.0489126,-3.77073
1.04613,-47.8714
0.734891,-49.2869
1.27988,-71.1664
1.81119,-94.9739
1.39893,-53.1779
0.824477,-49.3772
1.18297,-69.9839
0.0593337,-4.37253
1.30994,-81.7781
1.46387,-83.3306
0.26888,-15.0379
1.58042,-98.2007
1.15387,-56.4417
0.711917,-44.0696
1.4505,-60.8179
1.33313,-65.4846
1.1739,-49.0134
0.215304,-10.0214
0.569951,-24.7054
1.33185,-86.1125
0.369976,-20.048
1.23546,-83.1618
1.65095,-100.7
1.13724,-79.9316
1.18211,-74.2232
0.31173,-11.4082
0.468599,-29.7759
0.968317,-48.8685
0.592025,-40.5968
0.981954,-78.0063
0.4978,-18.8951
0.622159,-38.201
0.788586,-42.8327
0.593929,-35.0667
1.36226,-79.7999
0.781276,-50.3879
1.53506,-94.4067
1.73723,-119.93
0.590646,-25.0807
0.767407,-49.3628
1.53826,-99.1473
0.177136,-9.35169
0.501079,-30.5179
0.908572,-56.2763
0.863093,-54.1016
0.25693,-9.21216
1.51005,-60.1391
0.291804,-14.7655
1.42388,-92.8558
0.918302,-56.7103
0.78871,-53.1362
0.479423,-29.632
0.12826,-9.45781
1.38041,-86.9761
0.448373,-29.2887
1.29663,-89.2742
1.41879,-86.4424
1.30737,-78.6295
0.93741,-61.2934
1.30092,-82.4297
0.683471,-39.726
0.127708,-8.22241
0.526705,-23.2243
0.850013,-43.582
0.631021,-32.3378
1.09993,-67.8914
1.19072,-80.1076
0.793203,-47.3993
0.0714048,-2.05346
1.58389,-99.4375
1.01091,-51.6831
0.765274,-38.1711
1.68995,-109.117
0.593602,-41.6675
0.739657,-53.9767
0.894223,-37.0769
0.807133,-59.3039
1.79632,-114.513
0.275265,-15.2485
1.88715,-112.46
0.0681569,-5.17041
0.637435,-43.0574
1.11384,-69.7185
1.06883,-51.3447
1.33067,-97.4703
0.742236,-37.2654
1.53874,-99.5876
1.33903,-74.2582
1.61762,-105.519
0.465997,-22.4056
0.415552,-19.0491
0.869126,-45.9846
0.689762,-39.0112
1.19388,-76.6995
0.684538,-29.4094
0.0590486,0.963321
0.78467,-45.3552
1.16214,-41.2419
0.717893,-37.9709
1.38863,-83.3463
1.63873,-105.257
1.03309,-62.1603
1.28481,-67.3871
0.690411,-35.922
0.342875,-23.2632
0.793108,-55.3191
1.15412,-67.8043
0.153526,-10.9203
0.554674,-40.968
0.59755,-32.8701
0.608384,-40.3187
1.16911,-70.375
0.488824,-30.1636
0.45763,-25.3224
1.26339,-83.9534
0.550527,-30.3947
0.996207,-3.67899
0.617194,-43.4388
0.753187,-50.4887
1.57823,-91.8619
1.38639,-105.026
0.150661,-14.5498
0.226682,-14.9401
1.05182,-57.2407
0.585646,-38.9759
1.14258,-65.0212
0.0490567,-2.04622
1.09168,-69.9683
0.767232,-54.0369
0.647866,-39.3551
1.62494,-117.844
1.74073,-81.3703
0.743445,-51.2178
1.71419,-80.2595
0.518794,-38.7075
1.82592,-113.282
0.146755,-3.85398
0.327555,-21.1279
0.707533,-47.3771
0.804332,-38.8707
1.68234,-121.866
0.584773,-43.8541
0.22694,-21.0903
0.909459,-53.8001
1.37863,-86.6283
0.645152,-40.1599
0.203328,-12.2735
0.633627,-40.7632
0.924597,-47.3369
1.28633,-71.9826
0.162595,-15.9779
1.74985,-112.793
1.51922,-84.5602
1.15979,-43.5173
0.938808,-50.9236
0.883003,-64.1243
1.00732,-74.3599
0.348911,-19.8869
0.532358,-25.0703
1.24833,-69.5079
0.9536,-62.375
0.596245,-37.6474
0.39582,-26.2535
1.4664,-91.5068
0.164604,-9.21188
1.26064,-54.419
0.316894,-17.8853
0.0962483,-3.93393
0.355467,-19.8571
0.149542,-9.00399
1.21993,-80.2609
0.214122,-10.4778
0.884431,-59.0743
0.782395,-54.9987
0.656854,-46.0126
0.68777,-38.1831
0.816817,-37.4576
0.0480698,-3.06059
0.098351,-6.33008
0.769988,-49.9
0.890862,-52.5717
0.66225,-44.1712
1.12832,-48.3667
1.03009,-78.3512
1.35611,-50.2317
0.773096,-51.2205
1.80999,-79.051
1.98968,-107.365
1.11133,-54.8976
1.46485,-85.4627
0.994367,-67.7791
1.70494,-113.363
0.993753,-59.4572
1.10943,-70.9444
1.08112,-67.0408
0.83527,-50.8589
0.259682,-11.2989
0.471082,-34.5778
0.56045,-27.548
1.13901,-71.1078
1.72878,-79.1048
0.468226,-30.1242
1.42773,-87.3738
0.705455,-48.4059
0.827446,-49.2047
0.675422,-31.3787
0.236343,-13.5398
1.213,-80.6006
0.556734,-28.0259
0.779824,-55.0113
0.343945,-20.2654
0.548195,-37.2306
0.211814,-12.3276
0.974961,-62.2513
1.24603,-78.6632
0.449958,-20.9672
0.563483,-38.3145
0.706001,-47.9476
1.10174,-70.9951
0.65107,-39.738
0.450284,-24.1348
1.13069,-68.6852
1.14763,-52.7904
1.16313,-79.0413
0.546799,-28.5595
2.03381,-128.563
1.33383,-89.7591
1.86082,-117.045
0.490414,-35.4633
1.32422,-76.572
1.67433,-71.6398
0.503674,-32.4272
1.35496,-100.266
0.70508,-45.8477
0.428149,-21.7003
1.40181,-76.6611
1.32358,-57.8426
0.781613,-49.6342
0.802169,-54.2552
0.482936,-37.7989
0.815236,-49.2575
0.16637,-8.61635
0.270108,-13.3698
1.67593,-104.907
1.50566,-64.2408
0.491513,-27.2617
0.804347,-50.6256
0.855237,-59.947
0.233172,-13.8493
0.186971,-7.12821
1.13458,-65.9571
0.203597,-14.8608
1.60361,-105.013
0.409549,-25.3056
0.251576,-17.7685
1.32841,-80.1849
1.17146,-53.0459
0.666691,-41.8582
0.815317,-45.214
0.560805,-33.5235
1.11136,-48.7992
1.10992,-40.864
0.833537,-47.5089
1.02668,-66.6001
0.770462,-53.1866
1.397,-75.1417
0.854325,-45.4796
0.0902584,-7.1938
0.323592,-19.0415
1.63691,-75.7398
0.391926,-27.3986
0.192374,-12.2569
1.40783,-97.6713
1.3462,-86.6471
1.44355,-94.4786
1.3184,-88.8437
1.14213,-59.3674
0.548288,-41.6332
0.84191,-44.9299
1.22222,-81.7074
0.681155,-48.5329
1.52863,-54.6262
0.599962,-42.0087
0.621023,-35.0309
0.55024,-37.5151
1.30948,-73.9949
1.28559,-78.6418
0.561649,-46.2329
1.62929,-109.392
1.1031,-77.9628
1.43163,-63.3028
0.914238,-37.6591
0.888114,-74.2892
0.806748,-50.2499
0.109496,-5.40158
1.18362,-64.8826
0.245229,-12.5151
1.10559,-65.2212
0.291395,-16.6134
0.956109,-40.9216
1.5777,-96.5496
0.559349,-25.4808
1.19487,-78.474
0.435502,-31.1323
0.394611,-18.7589
0.555613,-29.4075
1.50147,-91.1346
0.102082,-8.06283
0.937768,-67.5254
0.571951,-33.6648
0.913157,-40.0616
0.811663,-44.5324
1.6725,-80.1979
0.219421,-14.4008
0.680833,-45.554
0.893436,-45.22
0.420706,-21.8855
1.14807,-43.5844
1.17055,-66.7794
0.423699,-19.584
1.01562,-49.0417
0.751155,-50.9218
0.982094,-46.0058
1.459,-85.4047
1.58289,-100.741
1.26948,-88.6028
1.10162,-84.0711
0.923952,-34.7756
0.302503,-17.2258
0.591881,-33.6404
0.0481037,-4.8074
0.947022,-60.6831
1.22193,-86.4593
1.38373,-95.8645
1.08407,-62.5669
0.38557,-19.9628
1.0228,-72.58
0.375645,-18.1689
0.1359,-6.34224
1.23196,-91.1722
1.6114,-57.1182
0.356704,-17.388
0.731138,-49.9318
1.20547,-75.4442
0.309596,-19.3518
1.48145,-94.6277
0.154838,-10.5972
0.353949,-23.7064
0.166347,-7.55515
0.393099,-28.8002
1.05895,-71.3096
0.320263,-16.098
1.31088,-48.5349
1.31263,-74.4144
1.15359,-72.7669
0.877193,-58.8244
0.104676,-6.70214
0.790709,-48.6014
1.64777,-117.949
1.36498,-62.6454
1.65116,-77.504
0.871769,-55.6265
0.79659,-51.6664
0.522115,-31.1104
0.400825,-24.3416
1.15614,-74.854
0.282098,-19.5514
1.4289,-75.3253
0.958448,-64.0606
0.429295,-28.2651
0.516235,-33.1188
1.19805,-72.0223
0.589105,-17.3234
1.39123,-96.6597
1.68848,-101.113
0.284678,-14.9093
0.918715,-62.9088
0.996183,-67.1094
0.392703,-22.2794
0.864904,-50.1334
0.874507,-56.1671
0.664151,-28.1955
0.759924,-49.4238
0.38551,-27.496
1.01364,-45.7236
1.94296,-115.644
0.411276,-20.304
1.88223,-121.163
1.15603,-68.0219
0.678823,-45.0241
0.629329,-35.3887
0.603006,-40.4025
0.848033,-38.2134
0.506961,-38.0422
0.63285,-47.7745
0.577663,-36.7893
1.43331,-87.1407
0.470251,-32.9538
1.46652,-90.2846
0.415825,-22.0941
0.432492,-26.4354
1.38732,-83.9969
1.50774,-99.1098
1.26581,-78.8671
1.25471,-89.9851
1.03896,-62.5716
0.844331,-37.6005
0.570493,-33.7974
0.670056,-50.5286
0.752323,-50.0484
0.385016,-14.8374
0.361199,-13.8981
1.39351,-92.0502
0.306527,-17.859
0.157593,-8.21439
1.30175,-84.986
1.21342,-80.4864
0.241108,-15.1784
1.5394,-81.8959
0.161501,-7.42302
0.163916,-9.31993
0.340222,-27.9276
1.52414,-62.7988
0.452826,-32.3544
1.12535,-69.2676
0.391284,-30.7084
1.4091,-89.9828
0.441309,-17.2316
1.07446,-70.4416
2.06474,-143.452
0.38918,-23.3569
0.899454,-33.3366
0.559271,-36.4308
0.578662,-42.3935
0.540624,-33.3746
0.393695,-31.6201
0.570476,-34.7114
0.49387,-33.8525
1.1492,-71.52
0.253096,-10.4591
0.724476,-47.3368
1.21924,-93.7392
1.5104,-94.737
0.613173,-32.2432
0.0915826,-6.77556
1.70258,-98.8287
1.44043,-82.7919
0.109144,-6.33627
0.62581,-39.6661
0.755163,-34.6244
0.858148,-46.731
0.285784,-19.9826
1.89741,-123.632
0.983412,-65.9649
0.630385,-35.4513
1.1466,-91.0075
0.434274,-22.3037
1.44033,-78.9391
1.22616,-61.492
0.113265,-4.00265
1.12751,-75.8285
0.498376,-22.5878
1.15535,-54.9491
1.86508,-120.176
0.425963,-27.8334
0.793872,-45.1904
0.394547,-21.6881
0.76977,-49.1397
1.14665,-82.1159
0.441289,-20.8883
0.79668,-54.0397
0.338811,-17.298
0.467267,-34.9374
0.319139,-15.4623
0.830169,-55.7506
1.27902,-83.8284
0.346422,-16.3653
1.20562,-83.9373
0.419829,-27.3617
0.819332,-53.2813
0.937024,-36.3571
0.439977,-24.6754
0.789693,-47.5504
0.487468,-28.5203
0.912685,-61.5016
1.78127,-65.1557
0.836726,-44.9455
0.398989,-19.3505
1.25974,-50.0483
1.15938,-80.2629
1.399,-55.4622
0.479358,-21.1311
1.08893,-72.0409
0.221535,-14.9257
0.181148,-14.826
0.991771,-72.499
0.589762,-43.2007
0.726261,-53.7671
0.344838,-15.3534
1.44367,-74.3356
0.921108,-29.3087
0.498284,-29.2769
0.113551,-8.03646
1.46908,-93.1923
0.994203,-65.9823
0.557861,-38.0218
1.55899,-100.114
0.0945397,-5.60479
1.76143,-113.979
0.152502,-9.58151
1.18316,-66.3752
1.4703,-96.1928
0.528058,-30.1252
0.0962342,-8.06262
0.971453,-54.8679
1.3295,-78.1868
1.36108,-88.7399
1.19557,-71.2887
1.15556,-67.2774
0.279835,-20.7255
1.34909,-88.7641
0.286741,-16.8542
1.0669,-62.848
0.913812,-60.9375
1.08799,-46.9255
0.622277,-32.7593
0.98893,-38.284
0.260718,-7.05245
0.121607,-6.7829
0.420452,-24.5861
1.51929,-82.1091
0.173863,-10.2704
1.07205,-66.2861
0.513492,-20.4941
0.811562,-41.0553
1.27713,-72.3782
0.0812064,-3.98862
1.31808,-69.3719
0.352667,-29.466
1.10328,-69.4496
0.457745,-26.6404
1.58489,-83.761
1.25513,-71.1681
1.49408,-84.713
0.833685,-60.6968
1.62139,-113.413
0.937127,-60.3297
1.35437,-95.4022
1.71016,-106.725
0.433281,-31.1791
1.00472,-46.7663
0.611775,-48.8214
0.928251,-59.5266
0.78561,-36.9707
0.142724,-7.97001
1.62745,-80.3801
0.407198,-18.4369
1.25407,-79.7535
1.44724,-50.4801
0.905027,-69.3631
0.833875,-46.2592
0.564279,-22.9848
0.525273,-38.7471
0.37523,-26.1074
0.535786,-27.905
0.3914,-32.0172
0.667186,-45.9315
0.810261,-50.4973
1.65174,-94.3145
0.94533,-62.1062
0.962183,-63.0222
0.0695936,-10.3212
0.876739,-58.0696
0.561157,-34.2706
0.12984,-7.01984
0.350308,-24.1781
0.906173,-62.177
1.4097,-54.05
0.190815,-13.6762
1.33085,-90.8214
1.50213,-86.5974
1.50578,-96.5126
0.761366,-46.6148
0.842223,-57.0785
0.499421,-32.3076
0.704189,-53.3828
1.04915,-58.4319
1.24306,-67.3713
0.244444,-15.7413
0.719785,-39.8995
0.507555,-32.0425
0.626898,-29.2039
1.24163,-87.1964
0.671159,-42.0572
1.21957,-67.5707
0.745018,-47.2688
1.26022,-81.026
1.78101,-97.7514
0.18687,-10.0672
0.588201,-45.8996
1.25379,-79.5644
0.431877,-17.2079
0.627096,-32.3111
0.443006,-27.6075
0.646998,-33.0392
1.3251,-94.2507
1.40608,-86.3184
1.61409,-75.725
0.129509,-9.29506
0.753381,-29.5018
0.148806,-8.85521
0.527939,-33.1804
0.769541,-48.813
0.272745,-17.2369
1.05007,-60.1162
1.22745,-79.851
0.944638,-39.2751
0.614035,-29.8838
1.44269,-87.2674
0.320942,-13.1565
0.418454,-26.0906
0.641795,-41.3506
1.45263,-96.2379
0.17989,-8.6487
1.42403,-91.4867
0.799727,-33.3672
0.946612,-61.8731
1.1313,-81.4286
1.11891,-48.9098
1.68888,-73.4324
0.068393,-0.841093
1.67057,-110.142
0.269288,-17.0004
1.50236,-89.0224
0.576487,-29.2996
0.404349,-23.5199
1.72375,-123.911
1.41316,-95.669
0.105103,-3.56066
1.5128,-72.6942
0.211908,-8.73389
1.03627,-45.3312
1.1371,-70.7658
1.27383,-71.5024
1.31126,-83.4984
0.412842,-28.098
1.39393,-93.4274
1.02178,-68.2113
0.334279,-19.8938
1.82729,-114.833
0.291977,-22.1121
0.660163,-29.5471
1.37832,-94.1137
1.02935,-70.3939
0.590698,-31.3566
1.22399,-67.9431
0.581236,-39.3999
0.254343,-13.9469
1.0508,-46.8852
1.53068,-88.0372
0.731066,-33.6688
1.09057,-52.9665
0.310161,-27.4148
0.708126,-41.5737
1.33848,-86.9156
1.11626,-72.166
1.63069,-110.218
0.78607,-53.2239
1.18013,-86.6009
0.699131,-45.6013
1.11454,-74.4514
0.23436,-13.7603
0.65605,-36.2041
0.718491,-32.4883
1.74293,-97.3391
0.849146,-46.1391
0.92091,-72.5705
1.15937,-66.8122
1.55152,-99.4564
0.546928,-29.7438
0.227565,-14.4896
0.444418,-24.7418
1.54391,-53.4365
0.85314,-47.8507
1.48196,-58.1432
0.472679,-19.9208
1.49445,-94.2551
0.856062,-54.4502
1.74776,-81.5173
0.287663,-19.331
0.187717,-8.73447
0.106423,-5.4988
0.735462,-49.9107
1.5038,-109.827
0.78015,-33.9583
0.678392,-43.888
1.51254,-96.7896
0.936243,-40.9473
1.65786,-107.786
1.15156,-61.4866
0.279604,-16.1424
0.776946,-35.6401
1.51348,-60.6952
0.384771,-23.33
0.355852,-18.0114
0.818976,-53.2054
0.137732,-12.0716
0.379426,-27.7024
0.776157,-59.1854
1.49817,-100.539
0.608618,-27.6529
0.0649973,-3.34907
0.54117,-36.02
1.13008,-44.0734
0.631501,-43.4767
1.07745,-69.6367
0.967982,-63.2273
1.13045,-47.3764
1.48394,-103.602
1.19167,-68.3034
0.829999,-37.0655
0.316128,-15.1369
1.11916,-79.6675
0.456696,-26.1752
0.81245,-52.9622
0.259445,-14.8712
1.39133,-84.1372
1.00272,-71.1777
0.358596,-17.7907
0.806103,-45.0154
0.707403,-47.3693
1.74534,-109.984
0.814973,-54.5156
1.0006,-74.3529
1.41224,-75.0799
0.565946,-28.2426
1.00601,-58.532
0.813701,-40.7722
0.842181,-60.7368
1.5205,-100.695
0.391817,-19.9155
1.2167,-72.3025
1.47263,-107.919
0.949825,-55.8504
0.687614,-51.9663
0.316417,-20.4425
1.24463,-48.6657
1.07915,-52.0781
0.477274,-33.7067
0.94427,-57.6876
0.354972,-21.4421
1.16673,-84.2304
1.58369,-65.1946
0.940263,-53.2775
1.09262,-76.2696
0.278611,-22.4148
1.45131,-55.1525
0.856207,-50.1616
1.45079,-85.4673
0.607279,-32.6215
0.642099,-32.4357
2.00199,-81.1952
1.62934,-106.018
0.630038,-29.452
0.53062,-33.512
0.533393,-30.9556
0.607508,-36.0951
0.415268,-15.6807
0.4388,-25.5549
0.586829,-32.8414
0.543979,-35.8818
0.865733,-51.7065
1.47718,-81.9478
1.1128,-72.1496
1.5697,-100.355
0.283702,-15.7749
1.15292,-79.0987
1.34918,-74.7338
0.265172,-13.2647
0.878842,-42.0605
1.61372,-79.3017
0.497722,-28.559
0.935486,-61.9745
1.43716,-74.6054
0.668265,-39.9677
0.24802,-19.9928
0.880936,-52.7467
1.39054,-58.2705
0.191752,-9.52028
0.717443,-43.596
0.197513,-13.277
0.650309,-42.8841
1.14818,-62.1529
0.461903,-30.9798
1.0142,-79.1653
0.255728,-19.2332
1.15717,-10.4816
0.443701,-29.2038
1.4479,-92.8398
0.945357,-48.0392
1.95568,-114.913
0.26549,-15.8972
0.347797,-26.1667
0.579314,-28.1188
0.0721302,-4.407
1.1471,-81.6408
1.77129,-99.4301
1.01789,-58.4191
0.172012,-8.80802
1.71307,-104.574
0.430449,-25.1919
1.31996,-85.0026
1.31789,-91.0145
2.02505,-120.857
1.25552,-61.9422
1.74753,-111.038
1.23668,-66.1187
1.58479,-79.7984
1.26269,-75.8524
0.231993,-16.9982
0.637472,-41.8003
0.101689,-1.23075
0.808903,-50.5887
1.48921,-93.6713
0.546878,-22.2785
0.288744,-21.1351
0.939767,-53.8494
1.38769,-90.1669
0.311657,-17.5934
1.12094,-68.1605
0.517014,-30.6944
0.339153,-15.0309
0.321115,-18.6839
1.03613,-80.1385
0.529501,-37.6373
0.400974,-19.2884
1.30389,-78.6602
1.01994,-62.3383
0.227195,-12.9767
0.251825,-17.0731
1.11978,-79.7063
1.36949,-86.5729
0.325781,-17.9706
0.570754,-31.8789
1.34925,-80.9497
0.409442,-26.98
0.934898,-57.1976
1.15088,-75.8348
1.23514,-80.3385
1.12558,-70.6706
0.773679,-51.1767
0.20221,-16.8556
1.07588,-51.3691
1.92804,-133.215
1.92804,-88.9878
1.09274,-75.2055
1.5054,-77.099
0.492814,-34.2181
0.651864,-44.4343
0.85472,-55.0555
0.377235,-21.6905
0.862191,-61.1636
1.17406,-69.0393
1.74349,-112.744
0.572299,-26.9172
0.265344,-18.1295
1.64938,-72.0968
1.32275,-71.8761
1.18719,-60.7701
0.431851,-28.228
0.197624,-16.0485
1.30783,-79.463
0.413368,-31.919
0.153591,-6.90034
0.960552,-75.3011
1.27066,-89.5207
0.83188,-63.0441
1.47174,-89.5682
1.36373,-73.4395
0.653029,-41.4265
0.610996,-35.5782
1.70589,-108.325
1.08973,-77.4186
0.887089,-37.0509
1.5152,-91.9632
1.36127,-67.702
1.3586,-52.9105
0.528394,-30.9735
0.942024,-29.2784
0.545645,-29.7686
1.38534,-58.1775
0.456639,-27.92
1.26655,-52.7953
1.052,-77.9865
1.02719,-63.2289
0.610837,-27.9977
0.927737,-55.123
0.85775,-52.2598
1.69478,-116.412
0.747897,-52.3866
1.12792,-43.1538
0.362899,-21.5528
1.53413,-105.401
0.321795,-21.4107
1.10767,-65.6948
0.764109,-46.2033
0.259362,-14.564
1.19017,-79.4647
0.5338,-35.2885
0.329945,-15.8173
0.685613,-28.1099
1.49897,-91.3479
0.285517,-14.1779
0.142236,-8.44609
1.53488,-94.3155
0.844919,-55.1866
0.106873,-5.94615
0.725966,-49.0028
0.820636,-41.4826
1.64447,-100.977
1.44813,-75.5084
1.33661,-78.1288
0.748294,-41.7501
0.974751,-64.2935
0.610896,-39.2499
0.817982,-57.8171
0.220497,-9.72065
1.04902,-66.4403
0.86088,-55.7721
0.668998,-46.9096
0.909245,-59.736
1.38895,-75.5277
0.657462,-32.0271
0.965985,-61.9377
1.66843,-116.9
0.259624,-4.25293
0.688446,-50.3536
0.423189,-29.6122
0.461068,-32.0256
1.40704,-82.084
0.95115,-34.6079
0.722298,-44.9167
0.644234,-30.3772
0.236732,-11.3516
1.36452,-98.0532
0.615986,-38.2616
1.54118,-103.893
1.1678,-86.5628
0.116505,-9.11374
0.934641,-53.5369
0.884536,-47.8502
1.58384,-106.804
0.650152,-38.9975
1.19705,-61.195
0.322198,-19.5046
0.714699,-39.1206
1.43038,-96.3337
0.878072,-50.8611
1.67999,-104.299
1.22952,-68.9788
1.1941,-76.7625
1.37956,-69.5649
0.318435,-8.24716
1.3743,-90.304
1.16503,-72.3129
0.793035,-55.9345
1.58183,-90.5552
1.13413,-75.0793
0.979863,-61.0496
1.02872,-41.3216
1.46982,-97.0586
0.185863,-5.86321
1.23624,-75.6489
0.233234,-14.7146
0.353336,-29.0754
0.103513,-5.06153
0.201278,-7.85702
1.09588,-69.8438
0.953302,-55.492
0.441277,-33.0383
0.552319,-31.3232
0.990378,-46.1362
0.256956,-15.3175
0.796492,-56.7525
0.33673,-20.5101
0.26897,-12.8326
1.36452,-95.1102
0.97993,-48.6736
0.108318,-8.71241
1.38315,-88.6614
1.69567,-69.3893
0.873453,-57.4196
1.04026,-48.7452
0.781587,-32.6021
0.861394,-59.0734
0.164494,-7.68981
1.27895,-87.4656
1.60008,-92.4341
0.309811,-22.1879
1.82047,-112.235
0.552723,-27.6671
0.563811,-29.4673
1.72538,-111.069
1.30723,-76.1144
0.978201,-55.7015
0.568526,-41.2675
0.733168,-27.9975
0.341336,-17.5587
0.3381,-25.6033
0.718093,-54.7909
1.24249,-92.3829
0.523644,-34.3409
0.957121,-46.9887
0.990674,-66.0793
0.937365,-34.2937
0.829285,-50.5586
1.83107,-112.508
0.780291,-38.2438
0.615392,-48.3035
1.28247,-74.7245
1.59361,-95.1103
1.84797,-95.8711
0.839842,-48.159
0.439843,-25.5981
0.79456,-44.7456
0.573893,-35.6924
0.659849,-33.6608
0.223607,-8.28519
0.584148,-35.4611
1.65907,-102.658
0.41448,-23.8809
1.00484,-60.2989
0.625292,-43.6044
0.136322,-6.68457
1.03938,-79.5719
0.925531,-68.0223
0.0794027,-5.65554
0.695145,-41.3955
1.39999,-60.8649
0.753994,-53.1123
1.13382,-55.5201
0.456571,-23.3913
0.462795,-20.3162
0.141801,-11.7574
0.396414,-18.9606
0.8342,-52.4604
1.21786,-57.2307
1.01825,-70.6343
0.470003,-26.8555
0.801881,-54.4298
1.41447,-64.848
1.4713,-104.434
1.26679,-88.9684
0.302906,-15.5053
0.364224,-17.7554
0.635484,-26.6491
1.07314,-60.7481
1.60371,-105.035
0.200572,-10.6218
0.126089,-5.54737
1.10728,-51.2065
0.776876,-51.7399
0.390935,-13.9719
0.635511,-24.8185
0.432113,-30.6979
0.573385,-29.2052
0.944384,-61.1605
0.107193,-6.52015
1.61813,-65.4776
0.49626,-21.955
0.238085,-18.0881
